iter	RMSE
5724	0.08195286875
5725	0.08195115668
5726	0.08194500121
5727	0.0819405906
5728	0.08193503173
5729	0.08193137506
5730	0.08192623379
5731	0.08192147453
5732	0.08191643371
5733	0.08191088819
5734	0.08190524418
5735	0.08189874163
5736	0.08189615964
5737	0.08189140391
5738	0.08188722925
5739	0.08187808672
5740	0.08187364738
5741	0.0818674499
5742	0.08186231362
5743	0.08185696699
5744	0.08185161614
5745	0.08184359976
5746	0.08183913824
5747	0.08183346273
5748	0.08182714509
5749	0.08182280447
5750	0.08181745545
5751	0.08180885191
5752	0.08180348941
5753	0.08179437603
5754	0.08178892489
5755	0.08178275388
5756	0.08177529839
5757	0.08177006317
5758	0.08176243605
5759	0.08175571916
5760	0.08174965604
5761	0.08174542068
5762	0.0817387589
5763	0.08173294586
5764	0.08172755071
5765	0.08172387387
5766	0.08172037576
5767	0.0817141366
5768	0.08170967948
5769	0.08170404046
5770	0.08169673927
5771	0.08169342895
5772	0.08168756156
5773	0.08168034831
5774	0.08167323485
5775	0.08166357072
5776	0.08165618004
5777	0.08165132396
5778	0.08164681783
5779	0.08164215432
5780	0.08163478755
5781	0.08162697809
5782	0.08162274647
5783	0.08161676945
5784	0.08161118973
5785	0.08160765089
5786	0.0815980677
5787	0.08159160274
5788	0.08158878511
5789	0.08158519448
5790	0.08158017302
5791	0.08157431652
5792	0.08156776344
5793	0.08156447658
5794	0.08156006949
5795	0.08155486788
5796	0.08155190033
5797	0.08154699794
5798	0.08154137961
5799	0.08153647093
5800	0.08152977461
5801	0.08152147781
5802	0.08151722862
5803	0.0815143209
5804	0.08150969819
5805	0.08150732185
5806	0.08150029871
5807	0.08149353697
5808	0.08148550824
5809	0.08147828945
5810	0.08147531418
5811	0.08146832256
5812	0.0814628007
5813	0.08145925109
5814	0.08145385336
5815	0.08145137142
5816	0.08144693306
5817	0.08144006457
5818	0.08143565722
5819	0.08142656294
5820	0.08142134634
5821	0.08141400856
5822	0.08140809877
5823	0.08140246899
5824	0.08139769935
5825	0.08139211095
5826	0.08138855709
5827	0.08138488348
5828	0.08137918094
5829	0.08137082303
5830	0.08136543662
5831	0.08136259454
5832	0.08135641192
5833	0.08135205098
5834	0.08134573265
5835	0.08134195096
5836	0.08133581932
5837	0.08133417343
5838	0.08132610592
5839	0.08132137227
5840	0.08131901259
5841	0.08131494105
5842	0.08130934124
5843	0.08130526175
5844	0.08130073939
5845	0.08129465202
5846	0.08129032578
5847	0.08128359589
5848	0.0812753053
5849	0.08126946593
5850	0.08126379421
5851	0.0812610268
5852	0.08125555819
5853	0.08124979856
5854	0.08124434203
5855	0.08124172005
5856	0.08123810366
5857	0.08123084929
5858	0.08121968333
5859	0.08121307851
5860	0.08121011748
5861	0.08119966741
5862	0.08119685753
5863	0.08119255766
5864	0.08118939194
5865	0.08118032785
5866	0.08117315063
5867	0.08116091604
5868	0.08115310438
5869	0.08114766899
5870	0.08114345515
5871	0.08113744493
5872	0.08113192085
5873	0.08112566801
5874	0.08112085825
5875	0.0811160251
5876	0.08111023696
5877	0.08110198904
5878	0.0810957377
5879	0.08108708708
5880	0.08108447535
5881	0.08107755563
5882	0.08107179627
5883	0.08106582441
5884	0.08106229668
5885	0.08105729664
5886	0.08105230613
5887	0.08104634445
5888	0.08104343095
5889	0.08103994122
5890	0.08103520916
5891	0.08103005111
5892	0.08102699419
5893	0.08102221912
5894	0.08101677158
5895	0.08100960225
5896	0.08100457511
5897	0.08100177405
5898	0.0809966721
5899	0.08098937602
5900	0.08098690114
5901	0.08098171896
5902	0.08097624068
5903	0.0809708628
5904	0.08096688496
5905	0.08096142562
5906	0.08095524848
5907	0.0809509137
5908	0.08094832921
5909	0.08093858095
5910	0.08093328292
5911	0.08092669164
5912	0.08092163414
5913	0.08091475034
5914	0.08090900004
5915	0.08090254203
5916	0.08089771455
5917	0.08088983899
5918	0.08088249212
5919	0.0808761959
5920	0.08086913434
5921	0.08086374335
5922	0.08085764971
5923	0.0808497161
5924	0.0808408571
5925	0.08083593021
5926	0.0808309525
5927	0.08082186967
5928	0.08081665458
5929	0.08081473769
5930	0.08080912147
5931	0.08080207658
5932	0.08079698516
5933	0.08079246142
5934	0.08078879383
5935	0.08078282628
5936	0.08078000365
5937	0.08077391853
5938	0.0807680952
5939	0.08076522677
5940	0.08076330524
5941	0.08075840929
5942	0.08075272555
5943	0.0807479258
5944	0.08074381627
5945	0.08073742121
5946	0.08073090653
5947	0.08072682388
5948	0.08072331315
5949	0.08071841355
5950	0.08071402286
5951	0.08070790249
5952	0.08070497842
5953	0.08069994632
5954	0.08069467041
5955	0.08068279543
5956	0.08067727333
5957	0.08067565246
5958	0.08066837808
5959	0.0806614514
5960	0.08065656431
5961	0.08064476493
5962	0.08063772092
5963	0.0806341877
5964	0.08062894048
5965	0.08062372419
5966	0.08061759981
5967	0.08061272706
5968	0.08061030297
5969	0.08060529012
5970	0.08060007274
5971	0.0805966147
5972	0.08059111947
5973	0.08058421269
5974	0.0805796624
5975	0.08057570512
5976	0.08057023922
5977	0.08056350263
5978	0.0805581643
5979	0.0805524846
5980	0.08054672065
5981	0.08054174495
5982	0.08053645503
5983	0.08053097027
5984	0.08052630863
5985	0.08052323262
5986	0.0805181041
5987	0.08051089428
5988	0.08050582647
5989	0.08049967566
5990	0.08049400579
5991	0.08048641731
5992	0.08048120791
5993	0.0804772446
5994	0.08047585545
5995	0.08047217597
5996	0.08046693704
5997	0.0804650003
5998	0.08045690045
5999	0.08045518949
